,Bird Class,Image Path,Image Size
12223,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(489).jpeg,"(480, 600, 3)"
12224,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(399).jpeg,"(600, 534, 3)"
12225,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(364).jpeg,"(600, 478, 3)"
12226,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(321).jpeg,"(600, 502, 3)"
12227,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(449).jpeg,"(526, 640, 3)"
12228,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(279).jpeg,"(590, 645, 3)"
12229,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(511).jpeg,"(600, 417, 3)"
12230,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(185).jpeg,"(495, 660, 3)"
12231,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(178).jpeg,"(480, 640, 3)"
12232,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(284).jpeg,"(488, 660, 3)"
12233,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(318).jpeg,"(513, 650, 3)"
12234,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(470).jpeg,"(600, 554, 3)"
12235,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(435).jpeg,"(563, 650, 3)"
12236,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(205).jpeg,"(600, 404, 3)"
12237,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(76).jpeg,"(437, 660, 3)"
12238,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(240).jpeg,"(610, 471, 3)"
12239,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(33).jpeg,"(454, 660, 3)"
12240,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(528).jpeg,"(600, 505, 3)"
12241,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(104).jpeg,"(495, 660, 3)"
12242,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(141).jpeg,"(440, 660, 3)"
12243,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(139).jpeg,"(535, 660, 3)"
12244,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(280).jpeg,"(517, 660, 3)"
12245,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(8).jpeg,"(440, 660, 3)"
12246,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(238).jpeg,"(474, 640, 3)"
12247,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(515).jpeg,"(489, 600, 3)"
12248,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(181).jpeg,"(456, 660, 3)"
12249,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(360).jpeg,"(488, 650, 3)"
12250,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(325).jpeg,"(482, 650, 3)"
12251,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(408).jpeg,"(512, 650, 3)"
12252,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(531).jpeg,"(398, 600, 3)"
12253,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(259).jpeg,"(495, 660, 3)"
12254,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(92).jpeg,"(386, 660, 3)"
12255,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(158).jpeg,"(600, 541, 3)"
12256,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(494).jpeg,"(458, 600, 3)"
12257,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(469).jpeg,"(600, 546, 3)"
12258,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(344).jpeg,"(453, 640, 3)"
12259,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(301).jpeg,"(600, 400, 3)"
12260,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(454).jpeg,"(495, 649, 3)"
12261,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(411).jpeg,"(352, 640, 3)"
12262,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(379).jpeg,"(600, 479, 3)"
12263,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(384).jpeg,"(494, 650, 3)"
12264,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(299).jpeg,"(600, 449, 3)"
12265,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(120).jpeg,"(552, 660, 3)"
12266,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(165).jpeg,"(504, 660, 3)"
12267,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(198).jpeg,"(464, 630, 3)"
12268,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(221).jpeg,"(480, 640, 3)"
12269,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(52).jpeg,"(495, 660, 3)"
12270,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(264).jpeg,"(477, 650, 3)"
12271,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(17).jpeg,"(610, 574, 3)"
12272,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(386).jpeg,"(453, 640, 3)"
12273,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(456).jpeg,"(600, 582, 3)"
12274,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(413).jpeg,"(600, 508, 3)"
12275,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(223).jpeg,"(600, 598, 3)"
12276,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(50).jpeg,"(465, 660, 3)"
12277,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(266).jpeg,"(547, 660, 3)"
12278,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(15).jpeg,"(448, 659, 3)"
12279,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(122).jpeg,"(466, 650, 3)"
12280,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(167).jpeg,"(519, 660, 3)"
12281,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(90).jpeg,"(485, 660, 3)"
12282,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(28).jpeg,"(610, 517, 3)"
12283,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(533).jpeg,"(530, 467, 3)"
12284,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(346).jpeg,"(425, 650, 3)"
12285,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(303).jpeg,"(495, 660, 3)"
12286,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(496).jpeg,"(600, 391, 3)"
12287,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(517).jpeg,"(590, 461, 3)"
12288,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(183).jpeg,"(496, 659, 3)"
12289,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(49).jpeg,"(495, 660, 3)"
12290,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(282).jpeg,"(488, 650, 3)"
12291,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(362).jpeg,"(600, 547, 3)"
12292,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(327).jpeg,"(499, 650, 3)"
12293,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(472).jpeg,"(453, 640, 3)"
12294,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(437).jpeg,"(500, 650, 3)"
12295,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(89).jpeg,"(431, 660, 3)"
12296,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(106).jpeg,"(495, 660, 3)"
12297,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(143).jpeg,"(391, 650, 3)"
12298,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(207).jpeg,"(508, 660, 3)"
12299,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(74).jpeg,"(519, 650, 3)"
12300,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(242).jpeg,"(460, 623, 3)"
12301,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(31).jpeg,"(495, 660, 3)"
12302,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(381).jpeg,"(482, 650, 3)"
12303,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(414).jpeg,"(600, 523, 3)"
12304,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(451).jpeg,"(470, 650, 3)"
12305,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(339).jpeg,"(453, 640, 3)"
12306,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(509).jpeg,"(507, 427, 3)"
12307,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(12).jpeg,"(610, 463, 3)"
12308,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(261).jpeg,"(477, 660, 3)"
12309,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(57).jpeg,"(434, 660, 3)"
12310,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(224).jpeg,"(600, 480, 3)"
12311,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(160).jpeg,"(437, 660, 3)"
12312,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(125).jpeg,"(600, 413, 3)"
12313,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(97).jpeg,"(437, 660, 3)"
12314,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(118).jpeg,"(534, 660, 3)"
12315,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(534).jpeg,"(446, 600, 3)"
12316,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(219).jpeg,"(480, 640, 3)"
12317,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(429).jpeg,"(535, 650, 3)"
12318,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(304).jpeg,"(469, 660, 3)"
12319,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(341).jpeg,"(453, 640, 3)"
12320,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(491).jpeg,"(600, 404, 3)"
12321,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(278).jpeg,"(600, 564, 3)"
12322,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(184).jpeg,"(610, 660, 3)"
12323,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(510).jpeg,"(600, 433, 3)"
12324,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(179).jpeg,"(480, 640, 3)"
12325,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(285).jpeg,"(600, 603, 3)"
12326,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(398).jpeg,"(575, 700, 3)"
12327,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(320).jpeg,"(600, 638, 3)"
12328,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(365).jpeg,"(531, 650, 3)"
12329,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(448).jpeg,"(472, 637, 3)"
12330,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(358).jpeg,"(478, 650, 3)"
12331,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(430).jpeg,"(586, 650, 3)"
12332,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(475).jpeg,"(479, 640, 3)"
12333,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(488).jpeg,"(446, 750, 3)"
12334,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(144).jpeg,"(577, 650, 3)"
12335,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(101).jpeg,"(464, 660, 3)"
12336,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(36).jpeg,"(495, 660, 3)"
12337,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(245).jpeg,"(480, 640, 3)"
12338,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(73).jpeg,"(495, 660, 3)"
12339,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(200).jpeg,"(455, 660, 3)"
12340,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(432).jpeg,"(544, 650, 3)"
12341,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(477).jpeg,"(480, 640, 3)"
12342,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(34).jpeg,"(454, 660, 3)"
12343,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(247).jpeg,"(600, 560, 3)"
12344,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(71).jpeg,"(610, 407, 3)"
12345,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(202).jpeg,"(488, 650, 3)"
12346,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(146).jpeg,"(480, 640, 3)"
12347,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(103).jpeg,"(463, 660, 3)"
12348,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(287).jpeg,"(600, 476, 3)"
12349,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(186).jpeg,"(495, 650, 3)"
12350,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(512).jpeg,"(600, 412, 3)"
12351,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(322).jpeg,"(600, 450, 3)"
12352,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(367).jpeg,"(600, 486, 3)"
12353,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(68).jpeg,"(343, 660, 3)"
12354,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(536).jpeg,"(626, 476, 3)"
12355,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(95).jpeg,"(430, 660, 3)"
12356,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(493).jpeg,"(600, 398, 3)"
12357,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(306).jpeg,"(488, 650, 3)"
12358,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(343).jpeg,"(453, 640, 3)"
12359,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(416).jpeg,"(393, 650, 3)"
12360,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(453).jpeg,"(601, 525, 3)"
12361,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(383).jpeg,"(533, 653, 3)"
12362,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(162).jpeg,"(600, 639, 3)"
12363,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(127).jpeg,"(415, 642, 3)"
12364,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(10).jpeg,"(480, 660, 3)"
12365,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(263).jpeg,"(480, 640, 3)"
12366,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(55).jpeg,"(610, 458, 3)"
12367,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(226).jpeg,"(536, 660, 3)"
12368,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(302).jpeg,"(493, 650, 3)"
12369,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(347).jpeg,"(600, 596, 3)"
12370,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(497).jpeg,"(600, 467, 3)"
12371,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(91).jpeg,"(590, 660, 3)"
12372,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(29).jpeg,"(475, 660, 3)"
12373,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(532).jpeg,"(484, 600, 3)"
12374,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(14).jpeg,"(449, 660, 3)"
12375,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(267).jpeg,"(490, 660, 3)"
12376,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(51).jpeg,"(610, 423, 3)"
12377,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(222).jpeg,"(492, 660, 3)"
12378,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(166).jpeg,"(600, 525, 3)"
12379,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(123).jpeg,"(438, 660, 3)"
12380,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(387).jpeg,"(473, 650, 3)"
12381,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(412).jpeg,"(506, 640, 3)"
12382,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(457).jpeg,"(501, 650, 3)"
12383,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(88).jpeg,"(411, 659, 3)"
12384,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(142).jpeg,"(543, 650, 3)"
12385,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(107).jpeg,"(600, 600, 3)"
12386,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(30).jpeg,"(479, 660, 3)"
12387,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(243).jpeg,"(433, 650, 3)"
12388,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(75).jpeg,"(440, 660, 3)"
12389,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(206).jpeg,"(521, 660, 3)"
12390,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(436).jpeg,"(600, 510, 3)"
12391,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(473).jpeg,"(477, 640, 3)"
12392,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(326).jpeg,"(427, 640, 3)"
12393,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(363).jpeg,"(597, 560, 3)"
12394,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(182).jpeg,"(442, 650, 3)"
12395,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(516).jpeg,"(550, 398, 3)"
12396,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(48).jpeg,"(465, 660, 3)"
12397,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(283).jpeg,"(524, 660, 3)"
12398,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(324).jpeg,"(600, 480, 3)"
12399,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(361).jpeg,"(453, 640, 3)"
12400,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(409).jpeg,"(427, 640, 3)"
12401,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(138).jpeg,"(507, 660, 3)"
12402,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(281).jpeg,"(600, 624, 3)"
12403,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(9).jpeg,"(440, 660, 3)"
12404,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(239).jpeg,"(440, 660, 3)"
12405,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(180).jpeg,"(480, 640, 3)"
12406,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(514).jpeg,"(560, 432, 3)"
12407,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(32).jpeg,"(495, 660, 3)"
12408,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(241).jpeg,"(600, 548, 3)"
12409,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(77).jpeg,"(484, 660, 3)"
12410,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(204).jpeg,"(610, 407, 3)"
12411,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(529).jpeg,"(557, 513, 3)"
12412,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(140).jpeg,"(500, 660, 3)"
12413,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(105).jpeg,"(495, 660, 3)"
12414,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(319).jpeg,"(600, 478, 3)"
12415,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(434).jpeg,"(552, 639, 3)"
12416,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(471).jpeg,"(600, 620, 3)"
12417,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(298).jpeg,"(520, 660, 3)"
12418,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(164).jpeg,"(479, 660, 3)"
12419,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(121).jpeg,"(600, 540, 3)"
12420,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(199).jpeg,"(480, 640, 3)"
12421,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(16).jpeg,"(401, 660, 3)"
12422,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(265).jpeg,"(562, 660, 3)"
12423,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(53).jpeg,"(495, 660, 3)"
12424,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(220).jpeg,"(480, 640, 3)"
12425,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(410).jpeg,"(427, 640, 3)"
12426,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(455).jpeg,"(600, 335, 3)"
12427,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(378).jpeg,"(433, 650, 3)"
12428,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(385).jpeg,"(600, 367, 3)"
12429,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(495).jpeg,"(400, 600, 3)"
12430,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(468).jpeg,"(478, 640, 3)"
12431,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(300).jpeg,"(600, 428, 3)"
12432,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(345).jpeg,"(488, 650, 3)"
12433,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(530).jpeg,"(447, 600, 3)"
12434,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(258).jpeg,"(495, 660, 3)"
12435,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(93).jpeg,"(411, 660, 3)"
12436,Rufous_backed_shrike,Data/Rufous_backed_shrike/Long-tailed Shrike(159).jpeg,"(490, 660, 3)"
12437,Shikra,Data/Shikra/Shikra(423).jpeg,"(483, 668, 3)"
12438,Shikra,Data/Shikra/Shikra(466).jpeg,"(600, 458, 3)"
12439,Shikra,Data/Shikra/Shikra(97).jpeg,"(600, 333, 3)"
12440,Shikra,Data/Shikra/Shikra(256).jpeg,"(528, 660, 3)"
12441,Shikra,Data/Shikra/Shikra(213).jpeg,"(480, 640, 3)"
12442,Shikra,Data/Shikra/Shikra(157).jpeg,"(600, 639, 3)"
12443,Shikra,Data/Shikra/Shikra(112).jpeg,"(471, 660, 3)"
12444,Shikra,Data/Shikra/Shikra(296).jpeg,"(492, 630, 3)"
12445,Shikra,Data/Shikra/Shikra(57).jpeg,"(380, 660, 3)"
12446,Shikra,Data/Shikra/Shikra(12).jpeg,"(440, 660, 3)"
12447,Shikra,Data/Shikra/Shikra(197).jpeg,"(426, 660, 3)"
12448,Shikra,Data/Shikra/Shikra(546).jpeg,"(398, 530, 3)"
12449,Shikra,Data/Shikra/Shikra(503).jpeg,"(507, 650, 3)"
12450,Shikra,Data/Shikra/Shikra(333).jpeg,"(600, 602, 3)"
12451,Shikra,Data/Shikra/Shikra(376).jpeg,"(475, 650, 3)"
12452,Shikra,Data/Shikra/Shikra(562).jpeg,"(451, 376, 3)"
12453,Shikra,Data/Shikra/Shikra(527).jpeg,"(424, 640, 3)"
12454,Shikra,Data/Shikra/Shikra(2).jpeg,"(610, 537, 3)"
12455,Shikra,Data/Shikra/Shikra(73).jpeg,"(495, 660, 3)"
12456,Shikra,Data/Shikra/Shikra(36).jpeg,"(381, 660, 3)"
12457,Shikra,Data/Shikra/Shikra(482).jpeg,"(590, 417, 3)"
12458,Shikra,Data/Shikra/Shikra(317).jpeg,"(482, 650, 3)"
12459,Shikra,Data/Shikra/Shikra(352).jpeg,"(509, 642, 3)"
12460,Shikra,Data/Shikra/Shikra(407).jpeg,"(580, 650, 3)"
